player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank,point,结算前A RANK,结算前A分数,结算前B RANK,结算前B分数,结算前C RANK,结算前C分数,结算前音游 RANK,结算前音游分数,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
G1CKBBHBT,ウェルバ,7B0W0EWVA,ソロの為の避難所,892,0,6426,1139500,5487,148362966195,5097,240866399338,5489,108345338699,2189,108012452,8,4,5,8,7,9,5,5,51
ANF0KJFE3,レディオ,DFXN9DB2H,どんぐり共和国,1039,3,6427,1139390,0,0,0,0,0,0,1293,1645357771,6,6,5,2,6,6,7,2,40
PR843BHBN,ロース肉,GLP0WPDRM,イベント用の泥,1006,5,6428,1139000,5743,111975652700,5049,253835287307,5391,125968265108,0,0,5,7,6,9,5,8,5,6,51
JENRDYVJT,みぎ,H7XTA61FW,村野好き好きクラ,598,0,6428,1139000,2074,1357382457850,4775,326273192061,2397,1048821409484,0,0,3,6,4,7,4,4,9,8,45
MMHKRBMHA,Tadumman,H6CCL64P9,NATTO,981,5,6430,1138860,5909,91481367659,5336,185604504357,4777,246453774760,0,0,7,7,5,7,6,9,5,7,53
GGB8NT5LG,めあ,2ULM366U6,毎日がエブリデイ,1421,17,6431,1138200,3156,718274329985,2583,1122275278185,2693,887453528062,0,0,10,10,10,8,10,10,10,10,78
NDB1CPBJ5,shinya,7MXXR7UBG,放課後リンクラ部,1092,0,6432,1138100,0,0,0,0,0,0,0,0,7,7,5,8,5,8,7,8,55
9JJ1XVVJN,シーラ,3FF3NB77X,せーはす愛好会,363,0,6433,1137920,4852,258567478617,5152,228298771652,5540,101669770715,0,0,9,8,8,10,8,9,6,10,68
TG1PVMBTH,さかまき,M67ACEP3M,オーバーブースト,1366,2,6434,1137890,0,0,0,0,0,0,0,0,3,5,6,3,5,8,10,10,50
FLZGNGCBW,ゆうま,DN3NLWTGU,なゆりーず,1024,12,6435,1137750,5028,227567089423,5810,91719742089,5212,158158769930,0,0,1,2,6,9,7,6,1,8,40
5DD1FK35H,Aya,YVV9CMBLW,東京公演で沼落ち,341,2,6436,1137670,5298,178409438299,5359,181648567455,5201,160366222600,1486,877617179,10,10,10,10,8,10,10,10,78
K7U638T6V,むつき,WLFW6UCX5,無敵級ビリーバー,1303,17,6437,1136675,7717,5526987619,10013,8029388,7519,2525360894,0,0,7,7,6,7,5,7,9,9,57
LFPE4G2LV,ポンズ君,ELDXGWNA6,○サークル,583,0,6438,1136440,5156,201821229341,5347,183940402959,5314,141140406643,0,0,4,5,3,4,5,2,3,6,32
HKWFFW93T,にこにこ星人,YTK29NJ0X,よく分からん会,538,2,6439,1136200,7747,5257833448,7009,7007507604,7360,3431212100,0,0,5,2,2,5,3,6,1,1,25
LRGPYYNAV,take,JRAC1HYUD,SPHS-MMT,1060,6,6440,1135450,4773,270817306212,5072,247095608031,6921,7934106453,0,0,5,6,5,6,5,8,7,7,49
PJYEBRURT,しょーじ,CTW8DKV5P,まったり,1226,14,6441,1135400,3548,585612073990,2587,1120210687321,2474,1005929904090,0,0,10,10,10,10,10,10,10,10,80
GVKNL9AL5,なす,YMKU30246,参加賞がほしい,785,2,6442,1135250,5421,157186239783,5772,97786795265,6261,29856466992,0,0,8,6,8,8,5,5,7,8,55
846BTKT3U,ゆうと,9E910GGD2,蓮ノ空給湯室,748,6,6442,1135250,5299,178341671095,5626,126091728372,5663,82792401714,0,0,2,2,10,4,1,6,1,1,27
L4TH6HR3R,桜小路恋,YAD615PCK,蓮を咲かせる泥達,1375,13,6444,1134750,5884,94725047316,4925,282578608683,6006,48097728390,0,0,7,7,6,9,5,7,7,7,55
T4H07G69B,りーふ,BTVC9G95X,FES用,1069,14,6445,1134710,6095,72205985653,5440,164373315969,4648,272814757423,0,0,2,10,10,7,9,5,5,10,58
F3CHDJM9B,ナギ,NA8FEYN0M,蓮ノ空飲酒クラブ,519,0,6446,1134500,5602,131385976259,5158,227577038465,5633,87717657188,0,0,2,2,1,2,1,1,1,2,12
HM27XA62R,暇猫,V7768X8AC,せーので！,1131,8,6447,1134250,4982,237001750349,6228,40050487127,5315,140838067395,2043,140403983,8,7,10,10,8,8,10,10,71
MJXJ8HAFH,鍾嵐珠,9P9EPKFHE,無言参加OK,459,0,6448,1134200,2822,859539615121,3063,903671847085,2597,938729697918,0,0,7,6,8,9,6,8,6,8,58
LP356H3RU,安置零,427WENUC4,心の癒し～蓮ノ空,248,0,6449,1133940,4792,267209353543,6437,25683358934,3271,643419388587,0,0,10,10,10,10,10,10,10,10,80
CU1M0EM8A,遙旭,V6DV6KETG,梢好き好きクラブ,1282,9,6450,1133825,8483,1247666950,6977,7678425273,9292,44954016,2276,90619651,10,7,8,9,7,9,8,10,68
3HVA9VQGX,しおり,KANLFTMVJ,蓮ノ空中文同好會,946,11,6451,1133500,6221,62579713547,5218,213012399088,5174,164892254710,0,0,4,6,4,7,1,1,5,7,35
EY3VNNK71,蒼華,JWUL2T36L,チーム初心者,854,0,6451,1133500,6378,51444130672,6159,45958310538,4112,403928039381,0,0,7,7,7,9,5,8,5,7,55
1GDT28WOL,うみどり,KA652DGYV,ゆるリンクラ,1484,15,6453,1133250,6051,76397199938,5435,165599524588,4966,209811266820,0,0,10,10,10,10,10,10,10,10,80
V7GCT2BB2,ひろトッポ,ECDW9WJ0J,のんき会,428,1,6454,1132940,5693,119025656512,5106,238564179653,5289,145230039286,0,0,2,4,5,2,2,1,4,5,25
6OCY0UBIR,見習い探偵,JA2C658FW,さや綴理の村人,1193,3,6455,1132875,0,0,0,0,0,0,0,0,6,4,6,6,6,7,5,6,46
HLDMJMRT6,芽签,73VTANA71,隨緣努力^▽^,451,4,6456,1132400,8519,1146689194,7725,1450332897,6698,12757621070,0,0,2,2,4,4,2,4,1,4,23
FH4WD920V,すべりこみノ空,GGK2P93JK,きゃらめる,454,0,6457,1132250,11293,1270858,10982,1926200,10616,3450007,1395,1154963681,9,7,8,8,7,9,8,9,65
JSJQFXYFP,だばす,FTUJJ5KM9,無言◎私生活優先,1031,4,6458,1131925,0,0,0,0,0,0,0,0,7,6,4,4,5,8,5,7,46
5FP179D2A,サウナおじさん,NLB84DYBF,下松系拉麺同好会,921,0,6459,1131750,5212,192716096465,5432,166340481707,5239,153995407986,1829,259720579,7,6,8,7,5,7,5,7,52
KX7XW70BK,にまはん。,NJBBTCY3A,かにかに！,530,2,6460,1131450,0,0,0,0,0,0,1478,890447022,7,10,5,10,10,8,1,7,58
GUN1LA4RR,きき,6KUYCDLGR,かよちんは宇宙,1580,3,6461,1130800,2829,854996428877,2787,1025547724466,2880,802895374348,0,0,10,9,7,10,8,10,10,10,74
GZ7G4WE2K,/μ/Neco,17AEM7PUN,SIFcord,445,0,6462,1130500,9703,50130287,9880,10350194,10196,6853403,1390,1179413719,8,5,4,8,6,7,8,9,55
1998214HF,大福,865UE9UC6,蓮ノ空うどん部,626,2,6463,1130400,2919,811531559394,3204,832956769351,2415,1034410279462,0,0,9,8,6,10,1,5,5,6,50
YSEXFDK4F,シロップ,2L8R7GAV6,大賀美組,1041,1,6464,1129750,5572,135678345783,5293,194395304903,5451,114570309752,0,0,7,6,5,8,5,8,7,8,54
DM1QLXKOE,ぴのっ,DLF2YK8WN,サクサクサーカス,1038,11,6465,1129250,6270,58598657527,6150,46907057922,6253,30195501251,1382,1202895334,4,6,8,9,5,10,7,8,57
RH1YHF0V6,T2,VLY5JDKCV,新規なのだけれど,339,0,6466,1129075,6474,44908556063,6271,36918958393,6364,24879884624,0,0,4,5,7,6,7,7,5,10,51
U82VA75OT,iwa,GR65FP8VN,蓮好き,938,9,6467,1128660,4726,280326834002,5363,180750608788,6085,41291689567,2557,50879852,9,7,10,9,6,6,10,8,65
ICGMTO3UC,綾白 こづき,L28X4MDJN,アフター観たいぞ,1511,15,6468,1128600,2510,1031200010885,2957,950348757975,3164,684335458950,0,0,9,8,8,10,8,10,6,10,69
4NYA99EHN,でぃぷめ,JE7V5MM31,蓮ノ沼に沈んだ泥,1310,12,6469,1128200,2936,805202342518,3022,921983163780,2617,926352259210,0,0,10,9,9,10,9,10,9,10,76
GEI4UHQH6,はなもも,8MKDCVN9B,お花畑,1579,8,6470,1128000,0,0,0,0,1299,2653258706247,0,0,10,10,10,10,10,10,10,10,80
V5CUIKT4V,しゃも,FMKP92LRL,目が霞む人達,945,10,6471,1127250,5459,151764597991,5137,230770912285,5535,102422432149,0,0,4,6,3,9,7,9,3,9,50
V4YSTAK6R,春輝,XVTV7MVCX,雪月花,816,2,6472,1126850,5089,214164967106,5175,224233171972,5294,143689913776,0,0,10,4,5,8,1,1,4,5,38
LEJGTGCGI,Ferran,HWWRP6K2J,家に猫がいます,784,6,6473,1126690,5359,167370452787,5410,170475331891,4938,216848054322,0,0,1,2,5,6,7,1,1,4,27
Y5ONKJIAP,レモネード,0R8BXPRC1,ポチっ！とクラブ,1161,4,6474,1126500,5912,91232247347,4692,349792757770,5995,48705629257,0,0,6,6,7,8,7,9,9,9,61
3Y7CENE77,ちゃづけ,YAY2UK2CT,蓮の空研究部,702,2,6474,1126500,5155,202216406208,5622,126702309489,5412,122070478093,0,0,3,2,4,2,1,5,1,5,23
DHUHLBXCL,X-ゼルガード,Y6JNPC60C,綴理メイト,998,3,6476,1125500,5429,155655652974,5811,91243360919,5870,59558548937,0,0,1,7,4,8,9,9,7,10,55
VFR7CH5PC,リトー,LAKRG5NK9,ログイン勢,736,0,6477,1125250,6053,76259004457,4890,294132405044,5979,49914051596,0,0,4,4,1,8,4,1,5,6,33
XYOF53SSA,みすとん,P2J37FNLG,乙宗先生指導会,1431,15,6478,1125130,0,0,0,0,0,0,0,0,4,2,7,6,1,4,7,5,36
DXRPVLKXW,よいつき,P2J37FNLG,乙宗先生指導会,930,7,6479,1124750,0,0,0,0,0,0,1404,1132024670,8,2,8,9,3,8,9,10,57
J9E2BXTUR,そーや,HE0GK3EPE,瑞蓮プロカ倶楽部,1375,15,6480,1124400,2437,1074878106437,4322,452218764905,2307,1100778951757,0,0,4,4,5,7,9,4,7,8,48
7V93EDCNN,天然水,9C0KWR782,まったリンクラ,955,7,6481,1124390,4497,337988459094,5501,152316077864,5160,166718731497,0,0,10,7,6,9,6,8,6,8,60
96THGAUXX,ぽんご,MG1G6F487,蓮ノ空無微課金部,894,2,6482,1123500,5230,189727654075,5263,203077361800,6025,46243572128,0,0,10,6,7,6,8,9,8,9,63
ERJP2B63R,kaede,2JK7E4115,ラ！推し,708,2,6483,1123470,5627,127328845291,4990,268008122714,5576,96476668555,0,0,1,2,1,2,1,1,1,1,10
H5X7KUBN7,妍錦,TWJ862EPN,こにゃとも,750,2,6484,1123460,5053,224437861433,5426,168224612939,5630,88697811152,0,0,10,7,1,10,1,5,4,5,43
2F12C709Y,なずな,8JMW9G2XW,僕らのリンクラ！,1175,11,6485,1123380,4621,307957799314,5077,246547605860,9813,13563050,0,0,3,8,4,8,1,2,3,2,31
01DSD5NC7,ぱなりん,A84BK7PL4,ゆるっとホリディ,1056,10,6486,1122980,5438,155131140865,5885,77781465880,4743,254990794593,0,0,4,4,3,6,5,5,4,6,37
QIH5REL1B,Nakami,YNR28303K,りんくらぶ,1363,7,6487,1122800,2372,1116361081473,3695,653758086421,2759,853705028187,0,0,10,9,10,10,5,9,10,10,73
C2H8D3M3L,ゆき,BBNEWB1UA,蓮ノ空紅茶部,871,5,6488,1122750,4887,250670459757,5660,117726039776,5509,105111800655,0,0,8,7,8,10,1,5,5,1,45
CY0DM9N7B,しいな,N1DJVPGP8,いつでも咲けるよ,1010,2,6489,1122410,5613,129185460268,5074,246856944604,5529,102862277465,0,0,1,2,5,4,2,1,1,1,17
PRZCUX3GF,たこ,XJHATLDVB,さやかほ観測所,1205,4,6490,1121500,5079,216681925023,5604,129953803188,4722,259459750236,0,0,7,6,6,7,5,7,5,7,50
SOX4C4JGJ,丸さんボーロ,UH94B4MTL,電電の遊び場,1058,2,6491,1121475,0,0,0,0,0,0,0,0,4,4,5,5,7,7,5,5,42
X660XF865,アジュサリル,WN3LHKX0L,レンコンおいしい,1032,7,6492,1121200,2848,843005070939,2645,1081299533534,3153,690026794018,0,0,1,7,2,9,8,8,5,9,49
PRGG82GGC,NNH,EEP20F2M8,綴理の綴り,1280,16,6493,1120525,0,0,0,0,0,0,0,0,9,8,7,6,7,9,9,9,64
HUHCHY8RY,小1筱,JKAYY0KXL,自由！開心！,587,2,6494,1120520,4561,322486392096,6142,47789359785,4780,245274291554,0,0,3,5,5,5,2,2,4,4,30
6M4GJJIWC,つみ,VXDPPJJL1,蓮ノ空リボ課金部,970,2,6495,1120500,0,0,0,0,0,0,1339,1397082215,5,7,7,7,4,7,1,5,43
R0C7FDE1G,まつ～ん,YCJK528P9,ぼっち,750,2,6496,1120430,5443,154591242516,4786,323169045313,6275,28882175309,0,0,10,2,1,4,3,1,4,5,30
1126N34B7,ヴぁい吉,5VBB4F8N2,灰色ペンギン,999,2,6497,1120050,0,0,0,0,0,0,1866,237426142,2,5,7,8,7,9,8,9,55
PGR49T0EK,かもめ,UYCT3Y4JK,蓮っ子,1233,13,6498,1119800,2748,900536704569,2964,948170437572,3553,555574377119,0,0,8,8,9,10,6,10,7,9,67
JNENV6J9Y,momo,1UD805GNK,うさぎだぴょん,487,2,6499,1119780,5553,138023999920,4917,284105471379,5733,74206727715,2148,116305622,6,7,6,6,4,5,4,4,42
OMM64SGJ1,えぬえぬ,PUJ0ERCMW,蓮ノ空倶楽部,1046,2,6500,1119630,3655,549425145451,4547,386871347504,4272,360458234496,0,0,6,4,5,6,7,9,2,4,43
2WCWD92Y0,プラはに,Y2P9LABR2,スクステ同好会③,1306,11,6501,1119070,6696,31498453337,7393,3010454967,5717,75903832814,1280,1726812306,10,9,9,10,8,10,9,10,75
V4XPV38LV,すず,GVATEX7GC,のんびり,1103,10,6502,1118970,5222,190270545745,5216,213183565351,5440,116493210333,0,0,10,9,10,10,10,10,10,10,79
EE7GXYR3S,MAZDA,573J1JVVK,かほかほ,999,5,6503,1118500,0,0,0,0,0,0,1407,1121066340,8,5,6,7,4,9,4,7,50
XKJK64K41,ていな,NT2KU5174,こずかほ。,1286,12,6504,1118150,5642,124647886994,7090,5862136277,8674,258022113,0,0,10,9,7,7,10,8,8,10,69
L76DT7ENT,コンタ,HWJ8XPW0T,箱推しなのだけど,1253,3,6505,1117800,4921,246853138127,5826,88125563714,5293,144237250718,0,0,8,8,7,8,7,8,7,10,63
83C1P1A20,かものはし,HPTHY23VR,蓮ノ空文芸部,1370,7,6505,1117800,2345,1133566025625,4955,274991261226,2202,1179120768145,0,0,8,9,10,6,8,9,8,9,67
B7LX9EB8X,わすずめ,3NANDJVEF,ROM,927,0,6507,1117470,5511,144716043949,5328,186623428116,5264,149420659296,0,0,1,2,2,2,1,2,1,1,12
91HY4FXBS,ももこ。,CY3GGDH7H,㍿キモ・オタク,1384,15,6508,1116380,5657,122062970347,6255,37777443742,4944,215278077686,1279,1727812240,8,7,4,4,7,9,4,6,49
KYCTFDH4X,ルリィ,AR9HR528A,いろいろ実況,1003,4,6509,1115920,4908,248512587561,4940,278516241704,5359,132175339841,0,0,6,8,10,7,6,8,5,7,57
BL1K4CDEU,水藍みかん,YFADYJVW4,FPS好きクラブ,1202,11,6510,1115400,4064,437830954320,2521,1165569704893,2536,969358831243,0,0,6,4,4,7,5,7,7,6,46
BXHAYO7HG,リンゴ,A3472CNJE,ハントン✿ライス,1193,11,6511,1115250,5757,109746834921,5462,159651503572,5481,109338734278,1520,778465929,10,7,8,10,7,9,7,8,66
B46EBMW0B,なが,EPWMMAXNY,蓮ちゃん初心者,1048,10,6511,1115250,9929,25749834,11296,1276518,11740,623219,1405,1129733386,4,6,8,9,7,7,5,7,53
R80M776XY,カナメ,GVT61ATX0,なのだけれど,937,8,6513,1114870,4575,320140962483,5203,217336961859,4872,228514768876,1834,256654837,6,7,4,7,1,5,2,8,40
2ROEULTRQ,へっぽこぴ〜,W2HEPMM2A,無言。ぼっち。,1104,6,6514,1114770,4131,424755767885,5878,79329034297,6432,21231480713,0,0,8,5,5,5,5,7,10,10,55
4LV68ATB7,たう,0CEA9XFKR,蓮ノ空の泥人会,1085,5,6515,1114400,2005,1425576684139,4117,510613227511,3335,622711658294,0,0,8,8,8,9,7,9,8,9,66
5O0HMLKPZ,りあ,E76N52LMW,イベントのみ,1165,17,6516,1114250,6609,36040722428,5658,118014506992,5966,50987328912,1372,1241333997,7,9,9,9,7,10,8,10,69
EC08F0X0A,ムラマサ,8R49BTWW6,蓮女お嬢様クラブ,1206,9,6517,1114200,0,0,0,0,0,0,0,0,7,9,8,10,8,9,10,10,71
7FJ444IJN,スリーシ,7XH3K4GBT,LLP,1046,2,6518,1114180,5701,117275900844,5342,184748060884,4960,211829732402,0,0,2,1,1,7,1,2,1,1,16
QPUANWXUU,矢守留木菜,E8K438RP1,リンクラ初心者部,649,4,6519,1114040,4939,244363587047,5696,111104496086,5333,135950351700,0,0,2,3,2,3,5,1,1,1,18
JZ4109Y2T,龍仙馨,PHMJLJY5E,ラブライブ愛好家,858,0,6520,1114000,5646,124455711780,5382,176378763482,5595,94003124217,0,0,3,6,6,6,7,6,7,9,50
F72QI94O6,かいか,573J1JVVK,かほかほ,1106,0,6521,1112940,6138,69334062803,5001,264158737383,5378,128920139663,2219,100897292,7,8,9,9,6,7,7,9,62
7RGJF9Y2T,徒町ビッグベル,H6JWBBGCG,蓮天・乙宗一心流,1280,3,6522,1112490,3921,477837398742,5689,113020063709,3823,478102499277,0,0,5,2,1,6,5,1,1,7,28
PNBVWB3LE,NYoppy,XRAHGBY4T,明星,879,2,6523,1112250,7410,9873922492,5242,206876388123,5864,60437761972,0,0,5,6,8,9,9,8,5,9,59
SIOLOKXI1,ももちこ,HWJ8XPW0T,箱推しなのだけど,1135,2,6524,1109600,8928,502123238,8785,137839595,8134,782496098,0,0,7,6,6,8,6,8,5,7,53
00EXDETRT,ウヤ,G0WRCNRWK,県立沢庵図書館,1255,13,6525,1109220,5634,126197751795,5215,213617080227,5306,142265173805,1906,201435764,8,8,5,10,9,9,8,9,66
NLUJE7DRJ,瑛,W17PJGEG9,お気楽亭,874,8,6526,1108860,5229,189915541036,5602,130130495082,5247,152999475433,1965,174114153,3,9,1,1,1,1,4,4,24
97MRE1C8E,せをはや,R9NGK6L48,のんびりサークル,944,2,6527,1108630,5640,125300936809,5267,202217983014,5170,165423960163,0,0,8,5,7,8,5,8,5,7,53
FNWJDAH0A,靴下大爆発,8XMW94CPX,ヒノチタカバディ,299,0,6528,1108370,5402,160417862538,5472,157778757850,5225,155495177119,0,0,3,1,3,4,2,1,1,1,16
953EXBXW0,ｵﾆｷﾞﾘ,N8L41JAA7,無言 ノルマなし,1073,10,6529,1108280,5166,200484417536,5098,240842965664,6463,19960719268,0,0,4,4,5,8,4,8,7,8,48
D4E6V58VM,seita,6YTAMD33M,リリエンフェル党,412,0,6530,1107540,5653,123065942163,5221,212356488688,5358,132255622199,0,0,3,2,2,6,1,1,1,1,17
GMIT4IT1B,まぐろ太郎,C0NDBKMRB,すりぃずぶぅ家,1060,3,6531,1107500,6018,79589378855,5437,165338714943,5141,170464663238,0,0,1,1,2,2,1,1,5,7,20
RKRTNWI86,近江楊,H0DV3JJGA,かほさやてぇてぇ,1405,7,6532,1107000,2546,1007391074586,3228,824059177622,3216,666748977094,0,0,10,8,8,8,8,10,10,10,72
DNMTDP9YF,金井かな,L6MF2MPBN,みらくらぱーく党,423,1,6533,1106275,0,0,0,0,0,0,0,0,5,4,7,8,1,4,3,3,35
WPDBGO32L,トシオ,1EL57CDR0,なんもわからん,781,0,6534,1106250,6311,56088695645,5213,214073320582,5352,132979814756,0,0,2,5,5,6,1,7,3,5,34
1AY06KV3L,和泉守,WLBYGHXPD,大天使村野さやか,878,2,6535,1105780,5071,218045955497,5420,168724163929,5522,103819207995,0,0,4,7,6,5,1,7,6,7,43
MQE8DX9KB,マー,9FF5JBNDF,めぐすきクラブ,1103,3,6536,1105740,5843,98736154567,5684,113484094751,4891,224883726811,0,0,7,6,6,8,6,8,6,7,54
8Y9B0GX56,ユーザー2,6YTAMD33M,リリエンフェル党,283,0,6537,1104920,5780,107198574346,5358,181907513276,5286,145533579619,0,0,2,1,2,4,1,1,1,1,13
5W6EM8P7V,Polaris,HB9AU9DJJ,聖心党,1299,8,6538,1104850,0,0,0,0,0,0,0,0,7,4,6,8,7,9,8,9,58
NX3WTETRA,サンクチュアリー,8FXXHE22A,蓮ノ空,1026,6,6539,1104790,5202,194716100008,5202,217366850478,5277,147242964866,0,0,4,2,2,2,4,9,6,7,36
2T7FSCBP6,はると,ELTW62751,安全バーは君の腕,804,2,6540,1104250,7879,4136335105,4448,415310844289,7558,2324601288,0,0,7,6,7,9,5,7,5,7,53
F1H42RBBA,揚げ玉,RNJ306W6N,日曜日よりの使者,1076,1,6541,1104000,5669,120885141465,5528,144661554484,5367,130848262539,0,0,1,1,1,6,1,1,1,1,13
0G7NS30JB,ゆううう,18YYNRFGA,LotusSky,229,0,6542,1103990,5806,104310001537,5058,251545785873,5570,97195235777,0,0,4,4,3,3,1,3,4,3,25
K31XF0XJU,ユウ,D52G2F1HV,いな民リンクラ部,1109,10,6543,1103040,5618,128602833756,4518,396799664801,6000,48506549287,0,0,5,5,6,5,7,10,4,9,51
9J2XUETVL,99期生愛城華恋,57UT319NN,蓮ノ空同好会,197,0,6544,1102960,5625,127536280645,5368,180134182625,5177,164173275688,0,0,5,4,6,3,2,5,1,3,29
1OTQLFCB6,かじー,VXDPPJJL1,蓮ノ空リボ課金部,1344,6,6545,1102750,0,0,0,0,0,0,1408,1117462443,5,8,10,9,3,10,3,3,51
EL3RGNF1W,ゆうゆう,1KDUBW4HB,めぐ党0番,494,2,6546,1102400,5328,172006304094,5365,180475981442,5566,97973034213,0,0,5,5,10,6,1,6,1,4,38
4D37T6DYP,どんちゃん,UYCT3Y4JK,蓮っ子,782,0,6547,1101760,5648,123843086240,5632,124365339034,5058,188968068412,1768,302888137,7,8,8,8,7,7,7,10,62
03YS343AH,陸戦強襲型大納言,95031TR10,ひめぎん文化会館,1004,7,6548,1101250,6439,47151968904,4820,316168576556,5620,90325847246,0,0,1,6,7,6,9,5,1,10,45
YJ8E9TJ4E,紅蓮の漆黒IV,8YNHW7530,虹ヶ咲、蓮ノ空,648,0,6549,1100750,6962,20522616863,5385,174999356172,5648,84924258912,0,0,5,4,4,6,1,4,1,4,29
FR62D9KT4,はにゃ,KT4P0CHHC,ゆったり同好会,823,5,6550,1100470,5442,154759777075,5667,116765459621,5122,175821262994,0,0,5,3,6,5,3,5,4,5,36
4P6LYWXKG,あつほ,73VTANA71,隨緣努力^▽^,599,0,6551,1100260,5141,204091363503,5179,223231806802,5468,110779996944,0,0,6,3,1,5,1,1,1,4,22
6A00GCUKJ,マッキー,C68491XHB,みらくらぽーく！,960,6,6552,1100250,10635,4550178,8859,112763305,7826,1398322490,1409,1114170448,6,8,7,4,4,8,4,7,48
K0HXDN52E,Lamp,NRK4MV1C1,茅バール,400,0,6553,1100100,0,0,0,0,0,0,0,0,7,2,8,10,2,7,6,4,46
5BY8YVKEY,†夜羽†,LFB48H6MU,超初心者の会,1214,15,6554,1099870,4944,243745261189,5160,227262498030,5877,58931169997,0,0,8,8,7,10,8,9,9,9,68
6HRAXRKMX,サスケ,A9MA307FX,楽しいが一番,1328,6,6555,1099850,5284,180772106040,5546,141290708002,5550,99961958942,0,0,8,8,8,9,8,10,9,10,70
F6SSOO979,Kn5（けんご）,3LPBPHL3V,壁の民の伝説,1425,4,6556,1099770,5960,85939715715,5116,235897907648,5203,160138489348,0,0,7,8,7,8,7,10,10,10,67
7AZGMWE4E,キキョウ,BKUHCT7WF,蓮女お嬢様部,1607,8,6557,1099750,5370,165347188489,5455,160272353837,5751,71997000208,1941,186784758,9,8,8,10,8,10,10,10,73
4H7BJ28V9,はるまき,RXXUPMWB9,待機室跡地観測所,649,0,6558,1099600,3434,622133941101,3105,885652094222,2620,924474213969,1455,963581297,8,8,7,10,7,10,9,8,67
X0NCVG4BF,ハリノ,W9V6VTXAN,梢先輩の歌声好き,573,0,6559,1098600,5755,110062980900,5353,182678430063,5235,154445243182,0,0,3,2,1,3,1,1,1,1,13
3XJ7C6INA,ユミル,7VRH415VM,リンクラ部,1185,8,6560,1098400,2935,805213873840,3354,778063484062,2800,834427343602,0,0,9,6,7,6,7,9,8,8,60
ENC8J4L1E,ビル,7XH3K4GBT,LLP,1348,4,6561,1098200,3361,645891066630,2932,962263429684,2862,808206748390,0,0,10,6,6,10,5,5,10,10,62
NR1MG6JCR,采菱,Y5J5Y90CD,まるまるサークル,1092,13,6561,1098200,6981,19955458647,7465,2538642476,5938,52865663094,1961,175683191,5,6,5,5,9,7,7,7,51
V90Y91T4H,DsHeaven,E7UBFLW56,同好会の同好会,980,13,6563,1097750,7452,9082636999,6266,37243324131,5237,154367670957,1392,1163124928,5,8,6,9,5,10,7,5,55
88E0A9DNA,かなめ,75UJ5RB97,蓮ノ空雪野球部,518,0,6564,1097725,0,0,0,0,0,0,0,0,6,3,10,10,6,9,4,10,58
1HL8FUJTU,MK,TTW02P5K1,はすのこ,1120,7,6565,1097200,2749,899544594073,2668,1071896634139,3991,437877958001,0,0,7,6,6,9,4,8,6,9,55
2981091LV,めさ,PMME7169X,蓮っ子動物園,1004,2,6566,1097000,3648,551630507040,2273,1324058068161,3625,532565928069,0,0,6,6,7,8,4,8,7,8,54
KR59L23MD,なーな,E0JM59N1E,花咲梢,620,0,6567,1096850,4817,263737270017,5610,129033399746,5814,66007041686,0,0,9,7,7,6,5,8,6,10,58
9ZDVB2QGQ,なかじ,T8X0G07YB,なければ立てる！,1443,18,6568,1096640,4271,391483850744,6092,52696065601,6426,21388526094,0,0,9,8,9,10,8,10,10,10,74
M46HEU05T,高分子聚合奶茶,NT2KU5174,こずかほ。,1192,6,6569,1095400,3158,718146458761,4061,528741809790,2245,1152034919276,0,0,9,9,10,10,7,9,6,9,69
NC361VFYN,клоун,GYG7B5R36,幼馴染同好会,1038,11,6570,1095350,0,0,0,0,0,0,0,0,5,4,7,5,4,10,8,9,52
4Q9Y0X07Q,きゃくたす,N34LHVJKN,のんびり堂,1150,1,6571,1095200,3277,674540261282,2851,998835826562,3066,725138170190,0,0,8,7,7,10,7,5,7,8,59
2LBFVOXSX,えすえいち村民,9JTF508LB,スクスタ亡霊部,1514,15,6572,1095000,5762,109047117871,5334,185786084463,5679,80300162524,0,0,10,10,10,10,10,10,10,10,80
B28B4X26L,まんちゅう,85G1K4U8U,ゴーイングメリー,965,2,6573,1094550,5605,130886303356,5568,137228306664,5019,197689228756,0,0,5,6,1,3,6,9,7,7,44
3A57DF2TW,あるみふ,EU7JEAJL2,シャウトラバーズ,1095,2,6574,1093610,5379,163826595239,5470,158136749217,5555,99156142763,0,0,8,6,6,10,5,5,7,7,54
C8DKWCWWB,たろう,TD6YVVU3P,トミー,372,0,6574,1093610,5575,135305429938,5431,166679266696,5399,124334749003,0,0,3,2,4,4,1,4,1,4,23
OWOP1DELJ,おむおむ,KXB93FVTR,ブルームガーデン,1154,4,6576,1093580,6809,26014441167,5174,224378924681,5186,163167751313,0,0,8,5,5,5,5,10,7,8,53
XXH1QBRDU,岩石,XEENRBXCG,蓮ノ空休日クラブ,1013,1,6577,1093500,6161,67273390944,5429,167268070035,5716,75911982004,0,0,6,5,4,8,4,7,5,6,45
UL3FJV4ED,た,VP0K6KF0K,蓮ノ空大好き!!,1054,6,6578,1093030,5468,151120862144,5349,183472639208,5776,69724688992,0,0,5,4,2,4,5,4,5,7,36
