player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank,point,结算前A分数,结算前A rank,结算前B分数,结算前B rank,结算前C分数,结算前C rank,结算前音游分数,结算前音游 rank,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
T09VDOIFQ,カウンタックぼぬ,998H940YN,お嬢様筋トレ部,1727,18,100,8040000,3430330533.0,7667.0,14410235306.0,6524.0,32188368925.0,5609.0,141805958895.0,57.0,10,10,10,10,10,10,10,10,80
TY8GAY6VP,れいしす,YE7CX8RNP,蓮ノ大三十角,1262,12,101,8020000,683768072025.0,3010.0,3794655260.0,7214.0,14545435574.0,6174.0,140515490182.0,63.0,10,10,10,10,10,10,10,10,80
U0L572GGD,ガリィ,F2CFWVMY9,藤島め組,1784,16,102,8015000,0.0,0.0,0.0,0.0,0.0,0.0,139848498492.0,68.0,10,10,10,10,10,10,10,10,80
7Y91YGHL0,taka,M5LHG6R4T,乙宗動物園,1265,14,103,8010000,43383852255.0,6236.0,10081582873.0,6729.0,34915767476.0,5540.0,140807014035.0,60.0,10,10,10,10,10,10,10,10,80
XP37Y6W68,るる,11FB0EDDT,スクステ同好会,1410,10,103,8010000,0.0,0.0,0.0,0.0,0.0,0.0,141580302938.0,58.0,9,10,10,10,10,10,10,8,77
4W6BIX284,リリィ♡,FK5MUK0ET,くる♡すきクラブ,1838,20,105,8000000,13365899657700.0,57.0,12489757310191.0,65.0,11251186648398.0,52.0,133978097212.0,83.0,10,10,10,10,10,10,10,10,80
KWNXKNY6X,남겨진마을주민,49AMYCXCD,ルドベキア,1808,19,106,7990000,2350766768633.0,1305.0,2412105580652.0,1546.0,1432062405872.0,1843.0,147306838623.0,49.0,10,10,10,10,10,10,10,10,80
Y5V6GYNUP,ですお,8R49BTWW6,蓮女お嬢様クラブ,1162,9,106,7990000,585371782.0,8593.0,321454311.0,8375.0,51729749698.0,5257.0,140757356826.0,61.0,10,10,9,10,10,10,10,10,79
M13CTUF6N,ニール,49AMYCXCD,ルドベキア,1701,18,108,7965000,13363641654.0,6940.0,119349954426.0,5166.0,112094400514.0,4670.0,140229045389.0,64.0,10,10,10,10,10,10,10,10,80
KBI8MUTYD,まけれれ,EYN9H9N16,蓮すきすきクラブ,1839,18,108,7965000,14249045477137.0,34.0,12223883131861.0,83.0,11349488528522.0,48.0,0.0,0.0,10,10,10,10,10,10,10,10,80
FRTXRTHK1,コルド,49AMYCXCD,ルドベキア,1541,18,110,7955000,13201097228048.0,61.0,13044466633539.0,34.0,11149767171119.0,57.0,0.0,0.0,10,10,10,10,10,10,10,10,80
152BPF239,たると,YE7CX8RNP,蓮ノ大三十角,1616,13,111,7950000,11953296232109.0,107.0,13937829316632.0,17.0,11162465550963.0,55.0,0.0,0.0,10,10,9,8,10,9,10,9,75
NY9X4SWNC,くりマロン,11FB0EDDT,スクステ同好会,1743,20,111,7950000,1416544364407.0,1850.0,1439665636825.0,2127.0,640772221732.0,2767.0,141910337698.0,56.0,10,10,10,10,10,10,10,10,80
ZAHTN08A4,まいにち,WTJV514G9,蓮ノ空のお弁当屋,1722,18,111,7950000,13110378941511.0,62.0,12730240513689.0,50.0,10829488321631.0,72.0,0.0,0.0,10,10,10,10,10,10,10,10,80
QUQRGUWJL,にしおり,49AMYCXCD,ルドベキア,1687,19,114,7940000,13069968850415.0,64.0,10952438430623.0,167.0,10771484310426.0,77.0,137326697320.0,73.0,10,10,10,10,10,10,10,10,80
ZCN6JNO6H,Celica,11FB0EDDT,スクステ同好会,1789,16,115,7936500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,10,10,10,10,10,80
R0UE3XEUP,だちょう,95TAREFPT,ご自由にどうぞ,1648,16,116,7935000,612303434835.0,3170.0,361342913007.0,4166.0,155320473627.0,4403.0,139964791219.0,67.0,10,10,10,10,10,10,10,10,80
1NOMUK0WK,凛さおり,PDMPF3VVV,r/LL,1549,20,117,7930000,0.0,0.0,0.0,0.0,0.0,0.0,138963734401.0,71.0,10,10,10,10,10,10,10,10,80
FN9BYATDE,EVO,11FB0EDDT,スクステ同好会,1620,13,118,7915000,12923895260681.0,69.0,12981037504347.0,37.0,10747622209219.0,79.0,0.0,0.0,10,10,10,10,10,10,10,10,80
U587LWLVX,やきたこ,YE7CX8RNP,蓮ノ大三十角,1338,10,119,7885000,0.0,0.0,0.0,0.0,0.0,0.0,136967849501.0,75.0,10,10,10,10,10,10,10,10,80
3LEXE0E48,わかめ,49AMYCXCD,ルドベキア,1468,17,120,7875000,12699716974427.0,74.0,12047260083917.0,90.0,11165366238172.0,53.0,0.0,0.0,10,10,10,10,10,10,10,10,80
