player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,吟子,花帆,小铃,さやか,姬芽,瑠璃乃,塞拉斯,泉,季度等级,104季度等级
QUQRGUWJL,にしおり,49AMYCXCD,ルドベキア,15,123,22266500,7,10,7,7,7,6,8,6,58,44
67GP30NUW,yuba,11FB0EDDT,スクステ同好会,13,124,22239000,9,10,8,9,6,7,9,6,64,49
FM1GCQSEE,Goona,M5LHG6R4T,乙宗動物園,13,125,22233225,7,10,7,6,7,7,8,7,59,44
NY9X4SWNC,くりマロン,,,15,126,22204500,7,8,8,8,7,8,10,7,63,46
BJ2YEFM93,テンババア,EYN9H9N16,蓮すきすきクラブ,15,127,22151000,8,10,7,8,7,7,6,6,59,47
S1JO65QZU,すと。,PBRDPWEY1,村村会,9,128,22140500,9,10,5,9,5,5,5,5,53,43
L13896J13,XLD,NC2YT2V28,蓮之愛同予者何人,15,129,22127000,8,7,9,7,9,7,10,7,64,47
FYK24K9Y1,卓球,HBUK6F7CC,乙宗梢なりきり部,15,130,22102500,8,8,8,8,8,7,10,7,64,47
JIKYKGGNX,ぬー,HBUK6F7CC,乙宗梢なりきり部,15,131,22099000,7,8,7,8,7,8,10,8,63,45
M6J593C9W,うらかつ,0TKFF5EG3,サークル名募集中,15,132,22090000,7,7,9,8,8,9,10,6,64,48
5K59F4UVE,ガチャ至上主義,11FB0EDDT,スクステ同好会,15,133,22068000,7,6,6,6,7,8,10,8,58,40
LKY79HKFR,シラス柳田リリエ,HE0GK3EPE,瑞蓮プロカ倶楽部,8,134,22052000,8,10,5,8,5,7,10,5,58,43
PFLJMTJPB,カリウム,RXXUPMWB9,待機室跡地観測所,9,135,22043500,10,10,10,10,10,10,10,10,80,60
EQOU1ZZS7,セラセラース,VW65MCVF8,スリスリーズ,15,136,22033500,6,6,6,6,6,6,10,6,52,36
U0L572GGD,ガリィ,F2CFWVMY9,藤島め組,15,137,22029500,6,5,6,8,6,8,10,8,57,39
OOC27PRN6,リリィ,,,2,138,22016000,8,10,7,7,8,6,7,6,59,46
W4E0R6NA9,そらをとぶ,0TKFF5EG3,サークル名募集中,15,139,22015000,7,8,7,7,7,8,10,8,62,44
GVYNT65U1,スバるん,YE7CX8RNP,蓮ノ大三十角ex,15,140,21973500,9,10,9,9,8,8,4,5,62,53
ND6DAW05J,パトリシア,M5LHG6R4T,乙宗動物園,15,141,21969000,7,7,7,9,7,7,10,7,61,44
ZHVYQOXPW,たかやん,VW65MCVF8,スリスリーズ,15,142,21966500,8,10,6,7,8,8,8,8,63,47
HY934N56T,祝・自カプ婚姻,,,10,143,21965000,7,10,7,7,7,7,8,6,59,45
GUUN5GB0W,むうげ,BKUHCT7WF,蓮女お嬢様部,12,144,21962000,8,10,8,8,8,8,10,8,68,50
7PLTVA4SD,どんきちうどん,M5LHG6R4T,乙宗動物園,4,145,21959500,7,10,9,7,8,7,10,4,62,48
V4BF6FLLT,あめたま,2K5AM4RV0,とろぺりです,10,146,21958000,8,10,8,9,8,8,8,5,64,51
9RV301LEB,いもむし,GXR6C85BT,花帆ちゃん親衛隊,15,147,21936500,7,7,7,7,7,7,10,5,57,42
8E70ID58F,あるとす,WN5B7VKPU,きんぴられんこん,15,148,21920500,8,8,8,8,8,8,10,6,64,48
72CKW0EAA,にっぴー,PBRDPWEY1,村村会,12,149,21901000,8,10,8,8,8,8,8,6,64,50
FRTXRTHK1,コルド,49AMYCXCD,ルドベキア,15,150,21878000,7,9,6,7,7,7,9,7,59,43
GVNJDLBW8,皇帝ペンギン1号,LHXNEF3D5,まるまるサークル,11,151,21869500,5,6,7,6,5,5,10,5,49,34
LVRF4GDVF,るびたぬ,VW65MCVF8,スリスリーズ,15,151,21869500,5,9,5,7,5,5,9,6,51,36
QOE50Z9JA,フェス,49AMYCXCD,ルドベキア,15,153,21862500,8,10,8,8,8,9,10,7,68,51
