player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,花帆,小铃,さやか,瑠璃乃,姬芽,吟子,泉,塞拉斯,季度等级,104季度等级
8DM3VEOM6,のん,GVT61ATX0,なのだけれど,11,221,35667500,9,7,7,7,7,10,5,8,60,47
N48B8N6QZ,こうて〜,CM5THHYHB,「」ノ空だけれど,15,222,35662500,10,8,9,9,8,8,7,10,69,52
19KYGA4WX,ココ,25PMPEMG7,星見プロ,15,223,35660000,10,8,8,9,8,8,8,10,69,51
ZUIWXH7GR,オバタさん,,,15,224,35659500,9,7,8,7,8,9,7,10,65,48
MY1FSZGKQ,カルビ,M5LHG6R4T,乙宗動物園,13,225,35655500,10,7,7,7,7,7,5,6,56,45
KJWYM5BGB,りーか,N1JM7M3YC,丘側,15,226,35654000,10,7,7,7,6,6,8,10,61,43
4FGPNYMSS,てんよし,VW65MCVF8,スリスリーズ,15,227,35653000,7,6,7,6,6,7,6,10,55,39
ZNS2C16VP,トニー,WX1DYC9Y1,ラナンキュラス,9,228,35645000,8,7,8,8,8,8,6,10,63,47
RBOS9CUIB,たわ,W3YKKRWHG,ルリと愉快な一家,15,229,35628500,8,7,7,8,7,7,8,10,62,44
7XT268BWG,春はこずめぐ,EYN9H9N16,蓮すきすきクラブ,15,230,35625500,9,6,6,7,6,5,7,9,55,39
DJFBBUV8E,トルコ,WN5B7VKPU,きんぴられんこん,11,231,35624500,7,7,7,7,7,7,6,10,58,42
TSIWHEG61,らぁら,11FB0EDDT,スクステ同好会,15,232,35605500,10,7,8,6,7,9,6,10,63,47
E660BE5X1,ロコモコ丼,6045Y2RW7,ポチっと！蓮ノ空,15,233,35602500,7,8,7,6,8,6,6,10,58,42
3KVF51XYR,わかめ。,0UT59MJ8U,かほすこ同好会,15,234,35591500,8,7,7,7,7,7,6,10,59,43
K8XEDFZF2,だいこんばたけ,8R49BTWW6,蓮女お嬢様クラブ,11,235,35589000,10,6,8,6,6,8,6,7,57,44
CS46LXDBO,ひらひら,RFYKY8DCD,LA.LA.LA,14,236,35584875,10,8,8,8,7,8,7,10,66,49
XEDYAEF7D,waito,PBRDPWEY1,村村会,3,237,35584500,10,10,8,10,7,6,6,8,65,51
84CN09DR5,むすび,0TKFF5EG3,サークル名募集中,14,238,35567500,10,7,7,7,7,6,7,7,58,44
NF154X7UN,紅月,X7C21B7H7,泥,15,239,35543500,10,6,9,10,9,7,7,10,68,51
DCS0MRXJM,えせ,L28X4MDJN,アフター観たいぞ,10,240,35534000,10,8,9,8,8,10,4,9,66,53
L10RA8434,なこちぃ,HE0GK3EPE,瑞蓮プロカ倶楽部,13,241,35520000,10,7,7,8,8,9,7,9,65,49
A60CTPWTP,もっすん,WN5B7VKPU,きんぴられんこん,15,242,35508000,7,7,7,7,8,8,7,10,61,44
4L1WIM8NX,素敵さん,73CBYJYB0,"oNM,",15,243,35501500,8,7,9,8,7,7,8,10,64,46
DE7022HYW,ルビー,RFYKY8DCD,LA.LA.LA,12,244,35460000,8,8,8,8,8,7,9,10,66,47
DPNPWAUOQ,たにー,WN5B7VKPU,きんぴられんこん,15,245,35457000,7,7,8,7,7,7,8,10,61,43
RGE7T0KWP,なーるる,49AMYCXCD,ルドベキア,11,246,35434500,10,6,8,8,7,6,7,7,59,45
AT03UHE11,えむ,25PMPEMG7,星見プロ,15,247,35424500,8,7,7,8,7,8,5,8,58,45
P4LVRKG9L,ツキミ,RFYKY8DCD,LA.LA.LA,15,248,35410000,8,6,7,6,6,10,6,9,58,43
CH6EH94XB,ばやしこ,VW65MCVF8,スリスリーズ,14,248,35410000,9,8,8,7,8,8,6,9,63,48
ZX04ZZ2IW,きく,YCTM6RYDP,金沢おでん同好会,14,250,35408000,9,7,7,7,7,7,4,8,56,44
S7PDFX3DD,Ruby,WN5B7VKPU,きんぴられんこん,15,251,35403000,10,8,9,10,8,7,5,5,62,52
I3Z8DKKMK,naru,YCTM6RYDP,金沢おでん同好会,15,252,35396500,9,6,7,6,6,5,5,8,52,39
P2ENLR3NN,ﾉﾚcｲ´=ω=,V6DV6KETG,梢好き好きクラブ,15,253,35390500,8,6,7,7,6,6,7,9,56,40
65MCJCNUU,天曰稚蜜,JE7V5MM31,蓮ノ沼に沈んだ泥,15,254,35373000,10,9,8,8,8,9,4,5,61,52
7VE9T0CUP,むらたみ,PBRDPWEY1,村村会,14,255,35367000,7,6,6,6,6,7,4,8,50,38
6ZGKMMMSV,カヅキ,4WWM4VVDK,蓮ノ空遊戯開発部,15,256,35363500,8,9,9,8,9,9,5,10,67,52
D47ZTCSNE,与謝野ユキオ,HBUK6F7CC,乙宗梢なりきり部,0,257,35361500,8,6,7,6,6,7,6,9,55,40
P9G0536CW,みっつー,WTJV514G9,蓮ノ空のお弁当屋,13,258,35357500,10,6,8,8,6,7,7,10,62,45
NK48LNWT8,Eri_Maki,1BME38BCD,さすさやクラブ,13,259,35357000,10,7,7,6,6,7,5,9,57,43
RND3BA6Q4,あゆ,49AMYCXCD,ルドベキア,15,260,35352500,8,6,6,6,6,7,6,8,53,39
G35B741AK,矢澤,X7C21B7H7,泥,0,261,35351000,10,8,9,9,8,8,7,9,68,52
E1BW0SBYP,かすかべ,1DU9LCND7,蓮ノ空すこやか部,15,262,35333500,10,7,7,7,7,8,8,10,64,46
P3O3FFU0F,てんま,EYN9H9N16,蓮すきすきクラブ,9,263,35324500,10,6,6,6,5,6,7,9,55,39
CHJFWLKCN,wag,JDAG79TG7,百合ノ空観察部,11,264,35322000,6,7,7,10,6,6,7,10,59,42
4L6ELEBZY,ぷっか,BJ0V5UU8N,時代はさやかほ,15,265,35319000,10,8,10,10,8,9,5,5,65,55
PGX2KTFY4,アスマン・ザラ,Y2HV0YEF7,蓮ノ空を応援し隊,4,266,35309500,8,6,8,6,8,7,7,10,60,43
YUI8OT8S0,つっつー,YE7CX8RNP,蓮ノ大三十角ex,15,267,35309000,8,6,9,6,7,8,7,9,60,44
935BA0WHY,にむ,11FB0EDDT,スクステ同好会,15,268,35302000,9,6,6,5,7,6,8,9,56,39
1VM9SAJVY,ユデジロウ,,,11,269,35293000,9,6,7,6,6,7,6,9,56,41
R82X6FBJ5,鈴葉,GXR6C85BT,花帆ちゃん親衛隊,12,270,35292500,10,8,8,6,7,8,5,7,59,47
06JQ821HY,sagi,GXR6C85BT,花帆ちゃん親衛隊,7,271,35291000,10,7,8,7,7,7,6,6,58,46
UYWXG3CKZ,はすた,PBRDPWEY1,村村会,15,272,35284650,9,6,6,6,6,6,6,7,52,39
EFW2PMAHB,くら,YCTM6RYDP,金沢おでん同好会,15,273,35284500,8,6,6,6,6,6,7,9,54,38
JCTUKGY3G,あら…♡がみ,KW0RM1LEP,はすっこくらぶ,15,274,35276000,10,7,8,6,8,7,10,10,66,46
74NVPKIGI,"なめろうoNM,",73CBYJYB0,"oNM,",15,275,35266500,6,6,6,6,6,6,7,10,53,36
UGL8LNHRY,シグマ隊長,HBUK6F7CC,乙宗梢なりきり部,15,276,35262000,9,7,8,8,7,7,10,10,66,46
M3ANWTEQ1,"甘野老oNM,",73CBYJYB0,"oNM,",14,277,35234600,7,7,9,7,7,7,5,10,59,44
318D0NMN0,たまちゃん,4XRHRYDW4,無言でエンジョイ,2,278,35214000,10,10,10,10,10,10,10,10,80,60
I3MXJ73JR,ゆうゆ,HBUK6F7CC,乙宗梢なりきり部,15,279,35211000,8,7,7,7,7,8,8,10,62,44
EUCTO3HUZ,かわたろう,0UT59MJ8U,かほすこ同好会,15,280,35208000,10,8,8,8,8,9,8,8,67,51
T1RC9W5XT,花梢,V6DV6KETG,梢好き好きクラブ,15,281,35202500,10,10,10,10,10,10,10,10,80,60
J5GI3NA6M,林檎林檎アップル,GXR6C85BT,花帆ちゃん親衛隊,15,282,35200875,9,8,8,8,8,9,7,10,67,50
Z55OCBCZ1,すこや,RFYKY8DCD,LA.LA.LA,15,283,35195500,7,6,7,7,6,7,6,10,56,40
7LOYVCMEZ,るべ,HBUK6F7CC,乙宗梢なりきり部,2,284,35194500,9,9,10,10,10,8,8,10,74,56
VWAM1LZVB,トメ,YCTM6RYDP,金沢おでん同好会,13,285,35166000,8,8,9,7,7,7,6,9,61,46
P73RHEK4C,ゆあちゃ,EYN9H9N16,蓮すきすきクラブ,13,286,35155000,8,7,8,8,8,8,7,10,64,47
QVXRHXGXB,みなるい,6XX7GBM0K,ぷちぐる同好会,12,287,35150500,10,7,8,7,7,8,7,7,61,47
AUEOHWX6Y,ざき,EECF9C0N3,蓮ノ空　茨城分校,15,288,35147000,10,7,7,7,8,8,8,10,65,47
NT480V79A,ゆざくら,PBRDPWEY1,村村会,15,289,35138500,8,7,6,6,7,7,8,9,58,41
VLVZCU5K1,ひなつき,B5V2LNN43,WMW,15,290,35124000,10,7,7,7,7,7,4,6,55,45
XDEB1EAPH,通りすがり,V4A5MP41E,徒町チャレンジ！,15,291,35115500,9,6,7,6,7,7,8,10,60,42
DT57UE7NP,たま,3BE2RELRC,見晴台,7,292,35115000,9,5,6,6,5,7,7,9,54,38
JFND2KZVS,ルビジウム,FVJFA973A,月猫愛好会,15,293,35098000,10,5,6,5,5,5,6,6,48,36
V3J51SJ8F,ゆっきー,1BME38BCD,さすさやクラブ,8,294,35092500,9,7,6,6,7,8,7,9,59,43
NXLLUPEY0,ゆ〜いん,R181MKNX1,みらくらは人生！,12,295,35086000,7,5,8,8,5,8,6,8,55,41
T8W3G9VWA,とれいん,GKR9TEBYC,毎日がホリデイ♪,13,296,35079500,10,9,10,9,9,9,10,10,76,56
BTPB6DXYH,みやび,CX967RTGY,おんゆあさーくる,1,297,35038000,8,7,8,6,7,7,6,9,58,43
BFBDRTETJ,からいろは,EYN9H9N16,蓮すきすきクラブ,15,298,35030750,5,5,9,5,5,6,6,10,51,35
W6KGEJ697,まだまだお,GXR6C85BT,花帆ちゃん親衛隊,8,299,35023100,10,7,6,6,7,9,4,6,55,45
SE59OH0DG,スプリング,X7C21B7H7,泥,15,300,35014000,10,8,8,8,8,8,6,7,63,50
9NMP2LJU2,くぼっち,EYN9H9N16,蓮すきすきクラブ,15,301,35013050,10,5,6,6,6,5,6,8,52,38
OC4GF3LF1,ゆとり,M5LHG6R4T,乙宗動物園,12,302,35011500,6,5,6,5,6,6,5,9,48,34
80YJPN7V1,シガナ,25PMPEMG7,星見プロ,11,303,35010000,8,7,8,7,7,7,10,10,64,44
H4CWPEX7A,カイ,GXR6C85BT,花帆ちゃん親衛隊,9,304,34991500,9,8,8,8,8,8,7,10,66,49
DJICFWON6,ながのん,0TKFF5EG3,サークル名募集中,15,305,34984500,10,6,10,8,7,8,5,5,59,49
NWW7GA7JI,Zephyr/虎,48BTAPMBG,蓮ノ空魔術部,15,306,34982000,7,6,5,5,5,6,9,10,53,34
BFY0CMXKL,ヨミ,CM5THHYHB,「」ノ空だけれど,15,307,34976500,8,8,8,7,8,9,5,10,63,48
1P6AUGHX2,もじゃもじゃ,RWARTHA1M,乙宗梢大好き部,15,308,34971500,10,7,7,9,6,8,6,8,61,47
ROKS5RRX4,れんこん,,,15,309,34961000,8,7,6,6,7,7,7,9,57,41
NLM0VLA6W,♥♠ブイヨン♦♣,11FB0EDDT,スクステ同好会,3,310,34960500,8,6,8,8,9,6,6,9,60,45
F5W4O51H7,あねもねちゃん,49AMYCXCD,ルドベキア,15,311,34960000,7,6,7,6,6,6,6,10,54,38
1KEVDVFF9,のら,WN5B7VKPU,きんぴられんこん,8,312,34946000,8,7,7,7,8,7,8,9,61,44
ELL9GH53G,びよん,PDMPF3VVV,r/LL,15,313,34933500,9,6,7,7,6,7,6,9,57,42
MY9GFUXVC,きっくー,2VB9FPCTL,音ゲー待機室,15,314,34933000,8,6,6,6,6,6,5,8,51,38
P4BD94K88,ﾛｰﾗ･ﾘﾙﾚ,HE0GK3EPE,瑞蓮プロカ倶楽部,15,315,34912500,6,5,5,5,5,6,7,8,47,32
FZMYZZPRK,彩花,,,12,316,34910000,9,5,7,6,5,6,7,9,54,38
OR2FS00BH,あぼます,6045Y2RW7,ポチっと！蓮ノ空,8,317,34908000,8,7,7,7,7,7,7,10,60,43
CK3Z00ZOB,vfk-yama,YD2XWWFA4,蓮好き好きクラブ,12,318,34906000,8,7,7,7,7,7,9,10,62,43
8KGF3M6WJ,ことりの,EYN9H9N16,蓮すきすきクラブ,15,319,34899900,7,6,7,7,7,7,4,10,55,41
C9325WMEN,かいくー,PBRDPWEY1,村村会,13,320,34893150,10,6,7,7,9,9,6,7,61,48
K137HR419,しょうご,VW65MCVF8,スリスリーズ,15,321,34879000,7,5,7,6,5,7,4,8,49,37
VFEKJ4R8Q,はやみん,VW65MCVF8,スリスリーズ,15,322,34878000,8,6,6,5,6,6,7,9,53,37
7DWBCEDH5,無責任,HBUK6F7CC,乙宗梢なりきり部,15,323,34862050,10,7,9,8,6,10,7,10,67,50
U8OROTM2Y,なってしまった！,YCTM6RYDP,金沢おでん同好会,13,324,34843000,5,5,10,5,5,5,5,10,50,35
48C2DLNJY,鬼ヘッド,W3YKKRWHG,ルリと愉快な一家,15,325,34842500,9,7,9,7,7,9,7,10,65,48
3LEXE0E48,わかめ,N8L41JAA7,無言 ノルマなし,12,326,34832500,9,6,7,7,6,7,7,10,59,42
ED3WCG3KU,しゅ,FVJFA973A,月猫愛好会,8,327,34831550,7,6,6,6,6,8,7,10,56,39
URT1M3CIM,おハル,1BME38BCD,さすさやクラブ,13,328,34827000,9,7,8,8,7,8,5,9,61,47
53RKA95PI,こはく,0TKFF5EG3,サークル名募集中,15,329,34814500,10,7,5,7,9,6,5,8,57,44
D0RVYCT5J,MONO,,,12,330,34810000,10,10,10,10,10,10,10,10,80,60
3IQMB1JNB,さしすせそ,N8L41JAA7,無言 ノルマなし,15,331,34803000,8,6,7,7,7,7,7,10,59,42
PQHU8G8OV,ミナミ,,,15,332,34796500,8,6,6,6,6,6,6,9,53,38
LV8A14V4F,ゼンマイ,CTW8DKV5P,まったり,12,333,34791000,7,7,6,5,8,7,6,10,56,40
7RKDSBKXW,あらさん,11FB0EDDT,スクステ同好会,12,334,34783000,8,6,6,6,6,6,6,10,54,38
GRXB1MUY8,ぴー,V4A5MP41E,徒町チャレンジ！,0,335,34781500,8,8,7,5,7,7,5,7,54,42
VDNBJFHAE,稲妻葵,WTJV514G9,蓮ノ空のお弁当屋,15,335,34781500,7,7,7,7,7,7,6,10,58,42
ZUTDBP2C0,Qくん,J7N4W6Y1K,こずミックラブ♡,13,337,34773000,9,9,9,9,9,10,7,10,72,55
O3F93YCLH,あおい,B5V2LNN43,WMW,4,338,34764000,9,7,8,8,7,7,4,8,58,46
V0ZZGADWZ,でち,5W8RPRVUA,ド！ド！泥！,3,339,34759500,9,7,9,7,7,7,7,10,63,46
9BRVF2KFM,まっち,V4A5MP41E,徒町チャレンジ！,1,340,34751000,9,8,7,7,7,7,7,9,61,45
7F72YZWZM,K-GO,W3YKKRWHG,ルリと愉快な一家,15,341,34729500,8,5,5,5,5,8,7,9,52,36
GGFPWA50K,ゆ～仮,9YG7C0VM7,綴理と無言で昼寝,15,342,34723500,8,7,10,7,8,7,7,10,64,47
4JFVTNBIH,みょ,49AMYCXCD,ルドベキア,7,343,34720000,10,6,8,7,6,7,6,8,58,44
7YZUF27YY,ユウキ,11FB0EDDT,スクステ同好会,15,344,34701500,8,6,6,7,6,6,4,8,51,39
DFSDK0DC1,Exas,79C17CHA2,蓮ノ空出張部,9,345,34679500,9,7,7,6,8,7,6,10,60,44
4U8JF7WBG,ズミさん,WTJV514G9,蓮ノ空のお弁当屋,11,346,34678000,8,6,6,6,6,7,7,8,54,39
U587LWLVX,やきたこ,YE7CX8RNP,蓮ノ大三十角ex,4,347,34666000,10,7,8,7,7,7,6,8,60,46
ODYS8N8GB,でこぽん,HWJ8XPW0T,箱推しなのだけど,15,348,34658500,10,7,8,8,6,7,7,8,61,46
0USG3I0AK,ピーちゃん,VW65MCVF8,スリスリーズ,15,349,34652000,7,2,8,6,2,8,6,8,47,33
SSDM1G282,ポポノタン,9DKR4Y2CJ,蓮ノ空老人会,4,350,34646500,10,6,6,6,6,7,5,8,54,41
HSQ00QD7A,グラッド,,,4,351,34627500,10,8,7,7,8,7,6,6,59,47
9FCM2N4CA,臨倉奴太郎,PR2BGEK5K,パッショーネ,15,352,34621000,8,6,5,5,6,6,6,7,49,36
U0L572GGD,ガリィ,F2CFWVMY9,藤島め組,15,353,34619000,5,6,8,8,6,6,8,10,57,39
71Z6P5FC1,すつ,YCTM6RYDP,金沢おでん同好会,15,354,34610000,6,6,6,6,6,6,5,10,51,36
AK6AYMM19,ごろよん,PBRDPWEY1,村村会,15,355,34603000,9,5,9,6,5,8,7,9,58,42
TQX0EQZK8,そらた,W26TRPM1R,めぐ党藤島派,15,356,34596000,10,7,6,6,7,8,2,6,52,44
0FFKIEWPN,yn,0UT59MJ8U,かほすこ同好会,15,357,34582500,9,7,8,7,7,8,7,9,62,46
JME01B1A1,ハクチュー黄凛,WN5B7VKPU,きんぴられんこん,7,358,34565500,7,5,6,5,5,5,6,10,49,33
62NPMRQF6,個人戦隠居,EYN9H9N16,蓮すきすきクラブ,11,359,34558000,10,6,8,8,6,6,5,10,59,44
Y9VUZJIT2,とっし,X7C21B7H7,泥,10,360,34557500,9,6,7,7,6,7,6,8,56,42
ZCN6JNO6H,Celica,11FB0EDDT,スクステ同好会,12,361,34556100,7,5,5,5,5,6,5,9,47,33
94GKSM6XV,ストレイド,BCJRMHE75,梢すきすきクラブ,15,362,34553500,8,7,7,7,7,7,6,10,59,43
D091ANCFC,ぽっぽ,998H940YN,お嬢様筋トレ部,15,363,34552500,7,7,7,7,8,7,6,10,59,43
0XN7DUJUU,ながいくん,RFYKY8DCD,LA.LA.LA,15,364,34550000,10,6,8,7,7,8,8,8,62,46
0STI22GS3,マウスル,RWARTHA1M,乙宗梢大好き部,15,365,34545500,10,7,7,7,7,7,7,9,61,45
MTS3N3QJK,rifotaku,V4A5MP41E,徒町チャレンジ！,15,366,34545000,8,6,6,6,5,6,5,9,51,37
DP15KUDDM,やゆ,49AMYCXCD,ルドベキア,9,367,34529625,10,9,8,8,8,8,6,10,67,51
3B3N2N19F,ゴリリン,0DT3GEJ6C,BBF 金沢支社,12,368,34526000,8,7,6,6,7,7,7,9,57,41
4WPGNU9FX,ラミュタス,PBRDPWEY1,村村会,7,369,34518500,7,6,6,6,6,6,6,9,52,37
NS40I5V6W,創始（P.N.）,YCTM6RYDP,金沢おでん同好会,15,370,34515000,8,6,7,7,6,7,7,10,58,41
3UUFFQO14,ちびっ子,48BTAPMBG,蓮ノ空魔術部,13,371,34509450,8,9,10,9,8,9,7,10,70,53
RZ2VFDOTK,安心,8R49BTWW6,蓮女お嬢様クラブ,15,372,34502500,8,6,6,7,6,7,5,9,54,40
K72PH1O9S,わっぴ,9VVUHVLTK,はすのひよこ,12,373,34501000,8,6,7,6,6,8,7,10,58,41
H9GK7YEJ1,消耗品さかさま,V33FGRFC4,1限目に遅刻ラブ,7,374,34487500,10,8,8,8,8,8,5,6,61,50
A2IN5CWL7,きこ,YE7CX8RNP,蓮ノ大三十角ex,15,375,34484000,10,7,7,7,7,7,7,10,62,45
530X3N5VB,らみん,0UT59MJ8U,かほすこ同好会,15,376,34482500,10,6,7,6,7,7,6,8,57,43
7QB6E4OJB,生きる希望,V4A5MP41E,徒町チャレンジ！,15,377,34458500,10,7,7,8,8,7,8,10,65,47
FPUMD8XCP,Atsushi,KULVP7FDR,アニマル分室,12,377,34458500,8,8,7,7,7,7,6,9,59,44
5LTYV6RWU,みあ,GXR6C85BT,花帆ちゃん親衛隊,14,379,34444500,8,6,6,5,6,7,6,7,51,38
H827FHG5T,つな,FC8NBAJBT,ラー麺二郎金沢店,15,380,34426000,9,9,5,5,5,5,5,8,51,38
AFMBX6BPP,羽那98位,PBRDPWEY1,村村会,13,381,34420000,8,7,3,5,8,7,7,7,52,38
F8BJC61BY,全力幼_女,3HDDYR4FU,旅人,14,382,34415000,7,7,7,10,8,8,8,10,65,47
DXN1X5JYF,ここのん,W26TRPM1R,めぐ党藤島派,5,383,34405500,10,7,6,6,7,7,6,6,55,43
39T0J8544,雪利,79C17CHA2,蓮ノ空出張部,11,384,34400500,9,7,8,7,7,10,7,10,65,48
FWJDTTNBY,ヤジロベー,LCJPXXXL2,カリン塔,13,385,34398000,10,6,7,6,6,6,8,8,57,41
12Y4UB4XJ,かぴたる,49AMYCXCD,ルドベキア,15,386,34397000,6,9,7,6,6,7,6,10,57,41
U02MSU4XI,こかな,BCJRMHE75,梢すきすきクラブ,15,387,34392650,7,6,7,7,8,7,6,10,58,42
8E10AX3J2,CAPM,79C17CHA2,蓮ノ空出張部,13,388,34376000,10,8,8,6,7,8,7,9,63,47
D8MCKLGHY,じゃからか,WN5B7VKPU,きんぴられんこん,15,389,34371500,8,8,7,6,6,6,7,10,58,41
FNZSMW980,snow,RFYKY8DCD,LA.LA.LA,11,390,34366500,8,7,6,6,6,7,6,9,55,40
0NNB11D72,リック,W3YKKRWHG,ルリと愉快な一家,12,391,34352500,5,7,7,10,5,7,6,10,57,41
542A8BY8D,よしこぽけ,11FB0EDDT,スクステ同好会,6,392,34340000,8,5,8,1,6,8,8,9,53,36
1CWT30PGP,花宮家の執事,MTBP3B4GM,ふらわーすきすき,9,393,34336500,10,7,7,7,7,8,7,10,63,46
8NUNT9NTA,れん,CV62FGL1U,花咲かせ隊,6,394,34334000,8,7,7,6,6,6,5,7,52,40
CO2UVBYHH,DETOX,VW65MCVF8,スリスリーズ,2,395,34324500,3,5,5,5,5,5,3,9,40,28
428BS936U,ふじさき,RFYKY8DCD,LA.LA.LA,3,396,34322900,9,7,6,9,6,6,8,10,61,43
UR8RH1ARX,ブクト,1BME38BCD,さすさやクラブ,15,397,34321000,7,6,7,8,7,7,8,10,60,42
BDA4ZLNWU,ふうら,B5V2LNN43,WMW,11,398,34304700,9,5,5,6,5,6,8,10,54,36
ERMMD0NND,ふぐ,49AMYCXCD,ルドベキア,13,399,34303000,7,6,8,7,6,7,7,10,58,41
YLGV922B9,ラビ,79C17CHA2,蓮ノ空出張部,15,400,34287500,10,7,9,8,8,9,8,10,69,51
H3Z6CCL18,リスグラシュー,NMT63RUDV,泥村,3,401,34285500,8,7,6,6,6,6,6,9,54,39
Z4UQWX99L,にっと,KT4C59NXG,めぐ島（仮）,11,402,34283650,7,8,7,7,9,7,4,7,56,45
969Y977WP,k1みかん,2K5AM4RV0,とろぺりです,13,403,34281000,8,7,7,7,6,6,4,10,55,41
MY2P7YB3V,saku,W3YKKRWHG,ルリと愉快な一家,12,404,34272000,9,6,7,7,6,6,5,7,53,41
V7YLMH2IY,隠居！,PBRDPWEY1,村村会,15,405,34271000,9,7,6,6,7,7,5,6,53,42
UWJC8Y1Y5,ロマンティック水,2ULM366U6,毎日がエブリデイ,15,406,34260000,10,6,9,9,6,9,7,10,66,49
T09VDOIFQ,ぼぬ,998H940YN,お嬢様筋トレ部,15,407,34253500,8,7,8,7,7,7,7,10,61,44
QZCRZT8AR,輝く流星,J7N4W6Y1K,こずミックラブ♡,13,408,34242000,10,6,6,8,7,6,6,7,56,43
KXJK2VBJ5,esu,CTW8DKV5P,まったり,11,409,34236000,10,8,7,7,7,8,6,10,63,47
DRATWA3PW,キュノラ,CX967RTGY,おんゆあさーくる,15,410,34230500,9,8,8,6,7,8,6,10,62,46
7L6LDY5MT,handaeun,YE7CX8RNP,蓮ノ大三十角ex,15,411,34229250,8,9,8,8,7,7,8,10,65,47
N198BK2ZK,Nyon,M5LHG6R4T,乙宗動物園,15,412,34229000,8,8,7,7,6,6,7,10,59,42
YEZNKQ1J7,トラン,YK0X6N2HN,無言OK出入自由,15,413,34218000,8,6,7,6,7,7,7,9,57,41
12GTXCH5V,Juice,7XH3K4GBT,LLP,14,413,34218000,10,6,8,7,8,7,5,10,61,46
85NX5JDGB,いろはす,GKR9TEBYC,毎日がホリデイ♪,15,415,34210500,8,8,10,9,8,8,9,10,70,51
MC10A5K27,マヒナペ,0UT59MJ8U,かほすこ同好会,9,416,34209640,7,7,7,7,7,7,8,10,60,42
F587HPJPF,あゆのﾁｬﾝ♡♡,KND3T7056,ぽかぽかモガの村,15,417,34195500,9,5,7,6,5,6,7,10,55,38
J9E2BXTUR,そーや,YE7CX8RNP,蓮ノ大三十角ex,14,418,34195000,10,6,7,5,6,6,9,8,57,40
6W15T8F42,しう,PBRDPWEY1,村村会,15,419,34192250,10,7,6,6,6,8,6,7,56,43
UPWIH0P3R,アルカナ,2B97MH4YA,同じ話し何回も…,15,420,34187000,8,7,7,6,7,7,9,10,61,42
EIJ9NR6QJ,もんじゃくん,9W43TY3MB,兎小屋ｼﾏﾘｽ部,11,421,34186000,10,8,9,9,7,8,9,10,70,51
XGA0TTJ7I,ときのき,YCTM6RYDP,金沢おでん同好会,15,422,34184000,9,7,9,8,7,9,6,9,64,49
9HZSVL4CY,ダイバー,WHWT61ELR,【無言】ハスノソ,9,422,34184000,10,7,8,9,7,7,7,9,64,48
I8TMVU8IM,薫,HBK6KCRPP,無言でおけ,15,424,34182500,8,7,7,7,6,7,8,10,60,42
LEWSH3WFU,ぷりぷり,GKR9TEBYC,毎日がホリデイ♪,14,425,34178000,10,7,8,7,7,8,7,10,64,47
LWPHMPLJH,日向 みのり,05KN1RR3U,さやかほ花卉園,15,426,34169250,9,7,9,6,7,8,5,7,58,46
EIKH27TI8,あおはる,GKR9TEBYC,毎日がホリデイ♪,15,427,34168000,10,6,8,7,7,8,6,9,61,46
KOKTCEUS1,にんじんソード,1BME38BCD,さすさやクラブ,15,428,34128500,9,6,8,6,6,8,7,8,58,43
G9H0HMGHX,ヒマラヤン,8R49BTWW6,蓮女お嬢様クラブ,15,429,34106585,10,8,10,10,8,8,8,8,70,54
Y9DYX1NH0,よも,7R8NKPAB1,花帆推し倶楽部,4,430,34102500,9,6,8,7,6,8,7,10,61,44
92BAX6L8R,なかさん,EYN9H9N16,蓮すきすきクラブ,12,431,34102000,8,4,6,10,6,5,5,7,51,39
REQ7MEFMK,ons,4XRHRYDW4,無言でエンジョイ,11,432,34092500,8,7,7,6,6,6,7,10,57,40
320HQ510M,ぴよ,6XX7GBM0K,ぷちぐる同好会,15,433,34086500,10,6,7,7,6,7,7,9,59,43
A3GT3EAPG,ichiro_j,0TKFF5EG3,サークル名募集中,15,434,34084700,10,7,7,7,7,8,7,9,62,46
RCB4C3Q5H,まいごう,NC2YT2V28,蓮之愛同予者何人,10,435,34075000,8,7,6,7,6,5,7,9,55,39
WH8K6WY43,小枝あずき,YE7CX8RNP,蓮ノ大三十角ex,9,436,34072000,9,6,7,6,7,6,7,9,57,41
S9K0MFOPI,あかつき,B5V2LNN43,WMW,15,437,34066500,9,8,9,6,8,8,7,9,64,48
AMWA5QPIS,かみきれ,W26TRPM1R,めぐ党藤島派,15,438,34062000,9,8,9,6,6,8,6,10,62,46
V7DTQN04B,タク,CX967RTGY,おんゆあさーくる,12,439,34061000,8,6,7,6,6,8,6,9,56,41
0AIT0SH3M,Pastel,M5LHG6R4T,乙宗動物園,11,440,34050625,10,7,7,7,7,7,6,10,61,45
0TLDUDJ0J,すとーん,25PMPEMG7,星見プロ,12,441,34048600,8,6,6,6,7,8,5,8,54,41
CK49KFTJ1,こーどどどーん,RXXUPMWB9,待機室跡地観測所,5,442,34044400,10,7,7,7,6,6,7,8,58,43
EQCWYNLEG,サグ☆ナッツ,7R8NKPAB1,花帆推し倶楽部,6,443,34043500,10,6,6,6,7,6,4,7,52,41
0GN74WMV4,にしきた,8JMW9G2XW,僕らのリンクラ！,10,444,34032000,8,7,6,6,6,9,7,10,59,42
ZYR6MKI25,Ringo,L15B25270,蓮女マネージャー,11,445,34030600,8,6,6,6,6,6,6,9,53,38
